company_name,cik,has_exhibit21,exhibit21_url,subsidiary_count,reason
Expensify Inc,1476840,False,,0,"10-K found, but Exhibit-21 missing"
Expion360 Inc,1894954,False,,0,"10-K found, but Exhibit-21 missing"
Exponent Inc,851520,True,https://www.sec.gov/Archives/edgar/data/851520/000095017025030001/expo-ex21_1.htm,5,Exhibit-21 found
Express Inc,799233,False,,0,"10-K found, but Exhibit-21 missing"
Expro Group Holdings NV,1575828,False,,0,"10-K found, but Exhibit-21 missing"
Extreme Networks Inc,1078271,True,https://www.sec.gov/Archives/edgar/data/1078271/000095017025109742/extr-ex21_1.htm,22,Exhibit-21 found
Exxon Mobil Corp,34088,False,,0,"10-K found, but Exhibit-21 missing"
Eyenovia Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Eyepoint Pharmaceuticals Inc,1314102,True,https://www.sec.gov/Archives/edgar/data/1314102/000095017025034601/eypt-ex21_1.htm,2,Exhibit-21 found
Ezagoo Ltd,1752372,False,,0,"10-K found, but Exhibit-21 missing"
Ezcorp Inc,876523,True,https://www.sec.gov/Archives/edgar/data/876523/000087652325000094/a2025-q410xkex211listofsub.htm,45,Exhibit-21 found
Ezfill Holdings Inc,1786352,True,https://www.sec.gov/Archives/edgar/data/1786352/000178635225000037/bill-20250630xex211.htm,20,Exhibit-21 found
F&G Annuities & Life Inc,1934850,False,,0,"10-K found, but Exhibit-21 missing"
F&M BANK Corp,740806,True,https://www.sec.gov/Archives/edgar/data/740806/000165495425003506/fmbm_ex211.htm,3,Exhibit-21 found
Fabrinet,1408710,False,,0,"10-K found, but Exhibit-21 missing"
FACT II Acquisition Corp,2028935,False,,0,"10-K found, but Exhibit-21 missing"
Factset Research Systems Inc,1013237,False,,0,"10-K found, but Exhibit-21 missing"
FAIR Isaac Corp,814547,True,https://www.sec.gov/Archives/edgar/data/814547/000081454725000030/ex-21110xk2025xsubsidiarie.htm,23,Exhibit-21 found
Falcon S Beyond Global Inc,1937987,False,,0,"10-K found, but Exhibit-21 missing"
Faraday Future Intelligent Electric Inc,1805521,True,https://www.sec.gov/Archives/edgar/data/1805521/000162828025015548/ex211_ffiesubs.htm,30,Exhibit-21 found
Farmer Brothers Co,34563,False,,0,"10-K found, but Exhibit-21 missing"
Farmers & Merchants Bancorp,1085913,False,,0,"10-K found, but Exhibit-21 missing"
Farmers & Merchants Bancorp Inc,792966,True,https://www.sec.gov/Archives/edgar/data/792966/000095017025027602/fmao-ex21.htm,3,Exhibit-21 found
Farmers & Merchants Bancshares Inc,1698022,False,,0,"10-K found, but Exhibit-21 missing"
Farmers National BANC Corp,709337,True,https://www.sec.gov/Archives/edgar/data/709337/000095017025034480/fmnb-ex21.htm,8,Exhibit-21 found
Farmhouse Inc /Nv,1811999,False,,0,"10-K found, but Exhibit-21 missing"
FARO Technologies Inc,1736946,True,https://www.sec.gov/Archives/edgar/data/1736946/000173694625000014/arlo202410-kxex211.htm,2,Exhibit-21 found
Fastly Inc,1517413,False,,0,"10-K found, but Exhibit-21 missing"
Fat Brands Inc,1705012,True,https://www.sec.gov/Archives/edgar/data/1705012/000162828025009125/a2024form10-kex211.htm,43,Exhibit-21 found
Fathom Holdings Inc,1753162,False,,0,"10-K found, but Exhibit-21 missing"
FB Bancorp Inc,1295401,False,,0,"10-K found, but Exhibit-21 missing"
FB Financial Corp,1649749,True,https://www.sec.gov/Archives/edgar/data/1649749/000164974925000035/a4q24ex-21.htm,6,Exhibit-21 found
Federal Agricultural Mortgage Corp,845877,False,,0,"10-K found, but Exhibit-21 missing"
Federal HOME LOAN Mortgage Corp,1026214,False,,0,"10-K found, but Exhibit-21 missing"
Federal Realty Investment Trust,34903,True,https://www.sec.gov/Archives/edgar/data/34903/000003490325000016/frt-12312024xex211.htm,102,Exhibit-21 found
Federated Hermes Inc,1056288,False,,0,"10-K found, but Exhibit-21 missing"
Fedex Corp,1048911,False,,0,"10-K found, but Exhibit-21 missing"
Femasys Inc,1339005,False,,0,"10-K found, but Exhibit-21 missing"
Fennec Pharmaceuticals Inc,1211583,False,,0,"10-K found, but Exhibit-21 missing"
Ferguson Enterprises Inc,2011641,False,,0,"10-K found, but Exhibit-21 missing"
Fibrogen Inc,921299,False,,0,"10-K found, but Exhibit-21 missing"
Fidelity D & D Bancorp Inc,1098151,False,,0,"10-K found, but Exhibit-21 missing"
Fidelity National Financial Inc,1331875,False,,0,"10-K found, but Exhibit-21 missing"
Fidelity National Information Services Inc,1136893,False,,0,"10-K found, but Exhibit-21 missing"
Fifth District Bancorp Inc,2012726,True,https://www.sec.gov/Archives/edgar/data/2012726/000155837025003713/fdsb-20241231xex21.htm,1,Exhibit-21 found
Fifth Third Bancorp,35527,False,,0,"10-K found, but Exhibit-21 missing"
FIGS Inc,1846576,False,,0,"10-K found, but Exhibit-21 missing"
Finance Of America Companies Inc,1828937,False,,0,"10-K found, but Exhibit-21 missing"
Financial Institutions Inc,862831,True,https://www.sec.gov/Archives/edgar/data/862831/000095017025037918/fisi-ex21.htm,7,Exhibit-21 found
Finch Therapeutics Group Inc,1733257,True,https://www.sec.gov/Archives/edgar/data/1733257/000095017024035952/fnch-ex21_1.htm,3,Exhibit-21 found
Fingermotion Inc,1602409,True,https://www.sec.gov/Archives/edgar/data/1602409/000152013825000162/fngr-20250228_10kex21z1.htm,8,Exhibit-21 found
Finnovate Acquisition Corp,1998781,False,,0,"10-K found, but Exhibit-21 missing"
Fintech Scion Ltd,47710,False,,0,No 10-K found
Finward Bancorp,919864,False,,0,"10-K found, but Exhibit-21 missing"
Finwise Bancorp,1856365,False,,0,"10-K found, but Exhibit-21 missing"
Firefly Neuroscience Inc,803578,False,,0,"10-K found, but Exhibit-21 missing"
First Advantage Corp,1210677,True,https://www.sec.gov/Archives/edgar/data/1210677/000095017025029067/fa-ex21_1.htm,54,Exhibit-21 found
First Bancorp,1057706,False,,0,"10-K found, but Exhibit-21 missing"
First Bancorp Inc,811589,True,https://www.sec.gov/Archives/edgar/data/811589/000081158925000008/fbnc2024-12ex21subsidiaries.htm,5,Exhibit-21 found
First Bancshares Inc,700565,True,https://www.sec.gov/Archives/edgar/data/700565/000095017025029793/fmbh-ex21_1.htm,6,Exhibit-21 found
First Busey Corp,314489,True,https://www.sec.gov/Archives/edgar/data/314489/000031448925000041/buse-20241231xex211.htm,54,Exhibit-21 found
First Business Financial Services Inc,1521951,True,https://www.sec.gov/Archives/edgar/data/1521951/000095017025027715/fbiz-ex21.htm,6,Exhibit-21 found
First Capital Inc,1070296,False,,0,"10-K found, but Exhibit-21 missing"
First Citizens Bancshares Inc,798941,False,,0,"10-K found, but Exhibit-21 missing"
First Community Bankshares Inc,859070,False,,0,"10-K found, but Exhibit-21 missing"
First Community Corp,932781,True,https://www.sec.gov/Archives/edgar/data/932781/000155278125000082/e25084_ex21-1.htm,1,Exhibit-21 found
First Financial Bancorp,708955,False,,0,"10-K found, but Exhibit-21 missing"
First Financial Corp,1472787,True,https://www.sec.gov/Archives/edgar/data/1472787/000095017025024488/faf-ex21.htm,22,Exhibit-21 found
First Financial Northwest Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
First Foundation Inc,1413837,True,https://www.sec.gov/Archives/edgar/data/1413837/000155837025003129/ffwm-20241231xex21d1.htm,1,Exhibit-21 found
First Guaranty Bancshares Inc,1408534,False,,0,"10-K found, but Exhibit-21 missing"
First Hawaiian Inc,36377,True,https://www.sec.gov/Archives/edgar/data/36377/000155837025001943/fhb-20241231xex21d1.htm,2,Exhibit-21 found
First Horizon Corp,36966,False,,0,"10-K found, but Exhibit-21 missing"
First Industrial Realty Trust Inc,921825,True,https://www.sec.gov/Archives/edgar/data/921825/000092182525000019/fr-20241231xex211.htm,182,Exhibit-21 found
First Internet Bancorp,1562463,True,https://www.sec.gov/Archives/edgar/data/1562463/000156246325000022/inbk-4q2024ex211.htm,3,Exhibit-21 found
First Interstate Bancsystem Inc,860413,True,https://www.sec.gov/Archives/edgar/data/860413/000086041325000022/fibk-20241231xex211_subsid.htm,3,Exhibit-21 found
First MID Bancshares Inc,700565,True,https://www.sec.gov/Archives/edgar/data/700565/000095017025029793/fmbh-ex21_1.htm,6,Exhibit-21 found
First Northern Community Bancorp,1114927,True,https://www.sec.gov/Archives/edgar/data/1114927/000114036125007622/ef20038999_ex21-1.htm,1,Exhibit-21 found
First Northwest Bancorp,1556727,False,,0,"10-K found, but Exhibit-21 missing"
First OF LONG Island Corp,1045810,False,,0,"10-K found, but Exhibit-21 missing"
First Savings Financial Group Inc,1435508,True,https://www.sec.gov/Archives/edgar/data/1435508/000141057824002091/fsfg-20240930xex21d0.htm,4,Exhibit-21 found
First Seacoast Bancorp Inc,1943802,True,https://www.sec.gov/Archives/edgar/data/1943802/000095017025042908/fsea-ex21.htm,2,Exhibit-21 found
First Solar Inc,1274494,True,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/ex211listofsubsidiaries2024.htm,3,Exhibit-21 found
First United Corp,763907,True,https://www.sec.gov/Archives/edgar/data/763907/000155837025003375/func-20241231xex21.htm,6,Exhibit-21 found
First Watch Restaurant Group Inc,1789940,False,,0,"10-K found, but Exhibit-21 missing"
Firstcash Holdings Inc,840489,False,,0,"10-K found, but Exhibit-21 missing"
Firstenergy Corp,1031296,True,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/fe-12312024xex21.htm,11,Exhibit-21 found
Firsthand Technology Value Fund Inc,1495584,False,,0,"10-K found, but Exhibit-21 missing"
Firstsun Capital Bancorp,1709442,False,,0,"10-K found, but Exhibit-21 missing"
Fiscalnote Holdings Inc,1823466,True,https://www.sec.gov/Archives/edgar/data/1823466/000095017025048724/note-ex21_1.htm,13,Exhibit-21 found
Fiserv Inc,798354,True,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/ex21112312024.htm,9,Exhibit-21 found
FIVE Below Inc,1177609,True,https://www.sec.gov/Archives/edgar/data/1177609/000117760925000009/form2024_fiveex211sublist.htm,3,Exhibit-21 found
Five Point Holdings LLC,1574197,True,https://www.sec.gov/Archives/edgar/data/1574197/000157419725000006/ex-211xfphx123124x10k.htm,20,Exhibit-21 found
FIVE STAR Bancorp,1275168,True,https://www.sec.gov/Archives/edgar/data/1275168/000127516825000038/a202410kex-211.htm,1,Exhibit-21 found
Five9 Inc,1288847,False,,0,"10-K found, but Exhibit-21 missing"
Flag Ship Acquisition Corp,1850059,True,https://www.sec.gov/Archives/edgar/data/1850059/000182912625001450/flagshipacq_ex21.htm,0,Exhibit-21 found
Flanigans Enterprises Inc,12040,False,,0,"10-K found, but Exhibit-21 missing"
FLEX Ltd,866374,False,,0,"10-K found, but Exhibit-21 missing"
Flexshopper Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Flexsteel Industries Inc,37472,True,https://www.sec.gov/Archives/edgar/data/37472/000095017025110965/flxs-ex21_1.htm,7,Exhibit-21 found
Floor & Decor Holdings Inc,1507079,False,,0,"10-K found, but Exhibit-21 missing"
Flora Growth Corp,1790169,False,,0,"10-K found, but Exhibit-21 missing"
Flotek Industries Inc,928054,True,https://www.sec.gov/Archives/edgar/data/928054/000092805425000017/ex211subsdiaries-q42024.htm,3,Exhibit-21 found
Flowserve Corp,30625,True,https://www.sec.gov/Archives/edgar/data/30625/000003062525000039/fls1231202410kex211.htm,46,Exhibit-21 found
Fluence Energy Inc,1868941,True,https://www.sec.gov/Archives/edgar/data/1868941/000186894125000081/a2025ex211subsidiariesoffl.htm,7,Exhibit-21 found
Fluent Inc,1460329,False,,0,"10-K found, but Exhibit-21 missing"
Flushing Financial Corp,923139,False,,0,"10-K found, but Exhibit-21 missing"
Flutter Entertainment PLC,1635327,True,https://www.sec.gov/Archives/edgar/data/1635327/000162828025009852/flut-20241231xex211.htm,91,Exhibit-21 found
Flux Power Holdings Inc,1083743,False,,0,"10-K found, but Exhibit-21 missing"
Fly-E Group Inc,1975940,True,https://www.sec.gov/Archives/edgar/data/1975940/000121390025064293/ea024860201ex21-1_fly.htm,29,Exhibit-21 found
Flyexclusive Inc,1843973,False,,0,"10-K found, but Exhibit-21 missing"
Flywheel Advanced Technology Inc,1492617,False,,0,"10-K found, but Exhibit-21 missing"
Flywire Corp,1580560,True,https://www.sec.gov/Archives/edgar/data/1580560/000095017025027078/flyw-ex21_1.htm,13,Exhibit-21 found
FMC Corp,37785,True,https://www.sec.gov/Archives/edgar/data/37785/000003778525000030/fmcex21123124ng.htm,5,Exhibit-21 found
Focus Impact Bh3 Acquisition Co,59478,False,,0,"10-K found, but Exhibit-21 missing"
Focus Universal Inc,1590418,False,,0,"10-K found, but Exhibit-21 missing"
Fonar Corp,355019,False,,0,"10-K found, but Exhibit-21 missing"
FOOT Locker Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Forge Global Holdings Inc,1827821,True,https://www.sec.gov/Archives/edgar/data/1827821/000162828025010942/frgeex-211q424.htm,16,Exhibit-21 found
Forian Inc,1829280,True,https://www.sec.gov/Archives/edgar/data/1829280/000114036125013493/ef20039000_ex21.htm,6,Exhibit-21 found
Formation Minerals Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Formfactor Inc,1039399,True,https://www.sec.gov/Archives/edgar/data/1039399/000103939925000023/a10-kxformxex211x2024.htm,4,Exhibit-21 found
Forrester Research Inc,1023313,True,https://www.sec.gov/Archives/edgar/data/1023313/000095017025035158/forr-ex21.htm,4,Exhibit-21 found
Forte Biosciences Inc,1419041,True,https://www.sec.gov/Archives/edgar/data/1419041/000095017025046749/fbrx-ex21_1.htm,2,Exhibit-21 found
Fortinet Inc,1262039,True,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-ex211_20241231xk.htm,24,Exhibit-21 found
Fortitude Gold Corp,1828377,False,,0,"10-K found, but Exhibit-21 missing"
Fortive Corp,1659166,False,,0,"10-K found, but Exhibit-21 missing"
Fortrea Holdings Inc,1965040,False,,0,"10-K found, but Exhibit-21 missing"
Fortress Biotech Inc,1429260,True,https://www.sec.gov/Archives/edgar/data/1429260/000155837025004160/fbio-20241231xex21d1.htm,11,Exhibit-21 found
Fortune Brands Innovations Inc,1519751,True,https://www.sec.gov/Archives/edgar/data/1519751/000095017025026763/fbin-ex21.htm,14,Exhibit-21 found
Fortune Rise Acquisition Corp,1045810,False,,0,"10-K found, but Exhibit-21 missing"
Fortune Valley Treasures Inc,1626745,True,https://www.sec.gov/Archives/edgar/data/1626745/000149315224014607/ex21-1.htm,25,Exhibit-21 found
Forum Energy Technologies Inc,1401257,False,,0,"10-K found, but Exhibit-21 missing"
Forward AIR Corp,912728,True,https://www.sec.gov/Archives/edgar/data/912728/000162828025014482/fwrdex2112024.htm,65,Exhibit-21 found
Forward Industries Inc,38264,False,,0,"10-K found, but Exhibit-21 missing"
Forza X1 Inc,1326801,False,,0,"10-K found, but Exhibit-21 missing"
Fossil Group Inc,883569,True,https://www.sec.gov/Archives/edgar/data/883569/000088356925000010/fosl-20241228xex211.htm,27,Exhibit-21 found
Foster L B Co,352825,True,https://www.sec.gov/Archives/edgar/data/352825/000035282525000055/a202410kex-21.htm,11,Exhibit-21 found
Four Corners Property Trust Inc,1650132,True,https://www.sec.gov/Archives/edgar/data/1650132/000095017025020029/fcpt-ex21_1.htm,17,Exhibit-21 found
Four Leaf Acquisition Corp,1936255,False,,0,"10-K found, but Exhibit-21 missing"
Fox Corp,1754301,True,https://www.sec.gov/Archives/edgar/data/1754301/000162828025038077/foxa-20250630x10kex21.htm,38,Exhibit-21 found
FOX Factory Holding Corp,1424929,False,,0,"10-K found, but Exhibit-21 missing"
FOXO Technologies Inc,1812360,True,https://www.sec.gov/Archives/edgar/data/1812360/000164117225004858/ex21-1.htm,4,Exhibit-21 found
Foxx Development Holdings Inc,2013807,True,https://www.sec.gov/Archives/edgar/data/2013807/000121390025098953/ea025939501ex21-1_foxx.htm,4,Exhibit-21 found
Fractyl Health Inc,1572616,False,,0,"10-K found, but Exhibit-21 missing"
Franklin BSP Capital Corp,1825248,False,,0,"10-K found, but Exhibit-21 missing"
Franklin BSP Realty Trust Inc,1562528,False,,0,"10-K found, but Exhibit-21 missing"
Franklin Covey Co,886206,True,https://www.sec.gov/Archives/edgar/data/886206/000088620625000085/fc-20250831xex21.htm,11,Exhibit-21 found
Franklin Electric Co Inc,38725,True,https://www.sec.gov/Archives/edgar/data/38725/000003872525000026/a20241231ex21.htm,20,Exhibit-21 found
Franklin Resources Inc,38777,False,,0,"10-K found, but Exhibit-21 missing"
Franklin Street Properties Corp,1031316,True,https://www.sec.gov/Archives/edgar/data/1031316/000155837025000806/fsp-20241231xex21d1.htm,27,Exhibit-21 found
Franklin Templeton Digital Holdings Trust,1992870,False,,0,"10-K found, but Exhibit-21 missing"
Free Flow USA Inc,1543652,False,,0,"10-K found, but Exhibit-21 missing"
Freedom Holding Corp,924805,True,https://www.sec.gov/Archives/edgar/data/924805/000092480525000012/ex2101scheduleofsubsidiari.htm,20,Exhibit-21 found
Freedom Holdings Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Freeport-Mcmoran Inc,831259,False,,0,"10-K found, but Exhibit-21 missing"
Freightcar America Inc,1320854,True,https://www.sec.gov/Archives/edgar/data/1320854/000095017025037977/rail-ex21.htm,17,Exhibit-21 found
Frequency Electronics Inc,39020,True,https://www.sec.gov/Archives/edgar/data/39020/000118518525000806/ex21_001.jpg,2,Exhibit-21 found
Fresh DEL Monte Produce Inc,1047340,True,https://www.sec.gov/Archives/edgar/data/1047340/000104734025000009/fdp-122724xex211.htm,2,Exhibit-21 found
Fresh Vine Wine Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Fresh2 Group Ltd,1577552,False,,0,No 10-K found
Freshpet Inc,1611647,False,,0,"10-K found, but Exhibit-21 missing"
Freshworks Inc,1544522,True,https://www.sec.gov/Archives/edgar/data/1544522/000154452225000010/ex211-listofsubsidiariesfy.htm,4,Exhibit-21 found
Freyr Battery Inc,320193,False,,0,"10-K found, but Exhibit-21 missing"
Friedman Industries Inc,39092,False,,0,"10-K found, but Exhibit-21 missing"
Frontdoor Inc,1727263,True,https://www.sec.gov/Archives/edgar/data/1727263/000095017025028375/ftdr-ex21.htm,41,Exhibit-21 found
Frontier Communications Parent Inc,20520,True,https://www.sec.gov/Archives/edgar/data/20520/000156276225000028/fybr-20241231xex21.htm,109,Exhibit-21 found
Frontier Group Holdings Inc,1670076,True,https://www.sec.gov/Archives/edgar/data/1670076/000167007625000041/ex211listofsubsidiariesq424.htm,2,Exhibit-21 found
Frontview REIT Inc,1988494,True,https://www.sec.gov/Archives/edgar/data/1988494/000095017025042774/fvr-ex21_1.htm,76,Exhibit-21 found
FS Bancorp Inc,1530249,False,,0,"10-K found, but Exhibit-21 missing"
FS Credit Income Fund,1748680,False,,0,No 10-K found
FS KKR Capital Corp,1422183,False,,0,"10-K found, but Exhibit-21 missing"
