brand_raw,suggested_canonical,score
Clear,Clevr,80.0
Bedrock Manufacturing Company,Colt'S Manufacturing Company,85.71428571428571
Coffee Mate International Delight,Fage International,83.87096774193549
Nat'S Outdoor Sports,Vw Sports,80.0
Docent Brewing Company,Shock Top Brewing Company,81.08108108108108
Pursuit Fitness,Fitness 19,82.35294117647058
Excellus Blue Cross Blue Shield,Blue Q,80.0
Offspring Beauty Co,A Beauty,85.71428571428571
Kung Pao Restaurants La,Bjs Restaurants,84.61538461538461
California Pizza Kitchen,V Pizza,83.33333333333333
UAL,AL,80.0
Mooville,Mooresville,84.21052631578948
Sutter Home Vineyard,Sutter Home Wines,81.08108108108108
Everybody Fitness,Fitness 19,82.35294117647058
Honor Health,Uc Health,80.0
Security Benifit,Adt Security,80.0
Eggland'S Best,Egglands Best,88.88888888888889
Super Duper Burgers,Super A,83.33333333333333
Title 9,Title Nine,83.33333333333333
Andis,Aldis,80.0
In Andnout Burger,Burger Fi,80.0
Lowes Hardware,> > Lowes > >,83.33333333333333
They Owe Several Restaurants In Fort Collins,Bjs Restaurants,84.61538461538461
Mapfre Insurance,Car Insurance,82.75862068965517
Hotworks,Woworks,80.0
Saratoga Sparkling Water,Sparkling Water Brand,83.33333333333333
Detroit Institute Of Arts,Sas Institute,81.81818181818181
Rio Grande Jewelry Supply,Z Supply,85.71428571428571
Graeter'S Ice Cream Shops,Graeter'S Ice Cream In Ohio,86.36363636363636
Nugget Market Inc,Nugget Market Also,86.66666666666667
Clarkesshoes,Clarks Shoes,83.33333333333333
Metcalfe'S Market (A Grocery Store In Madison Wi),Moms Grocery Store,83.87096774193549
Bp Of North America,Toyota North America,81.25
Good Lovin Foods,Feel Good Foods,80.0
Sammys Pizza Northern Mn Pizza Chain,V Pizza,83.33333333333333
La Vazza,Lavazza,80.0
Orange Tree Imports Madison,Madison Wi,82.35294117647058
Carl'S Jr,Carl Jr,87.5
Vom Fass Madison,Madison Wi,82.35294117647058
The Jordan Company,The Company Store,80.0
Willy Street Coop Madison,Madison Wi,82.35294117647058
Nourse Farms,Farm House,81.81818181818181
Staples,Stables,85.71428571428571
Sleep Number Corporation,Sleep Number Bed,85.71428571428571
Salvation Army- The Thrift Stores,Ct Stores,80.0
Cupcake Wines,Cupcake Vineyards,80.0
AM,BAM,80.0
Citco,Citgo,80.0
Drexel University,Drake University,84.84848484848484
Wired Magazine,Time Magazine,81.48148148148148
Bass Shoes,Sas Shoes,84.21052631578948
Renewal By Anderson Doors,Renewal By Andersen Windows,80.76923076923077
Kur,Kuru,85.71428571428571
Diy Hardware,Pleasants Hardware,80.0
Southern Strategy Group,Group M,83.33333333333333
My Fitness Pal,Fitness 19,82.35294117647058
Black River Beauty Salon,A Beauty,85.71428571428571
Appraisal Institute,Sas Institute,81.81818181818181
Ballerina Farms,Ballarina Farm,89.65517241379311
Northrop Grumman,Northrup Grumann,87.5
Keesler Federal Credit Union,Navy Federal Credit Union,88.88888888888889
Beasley Media Group,Cox Media Group,84.61538461538461
Sentry West Insurance Services,Car Insurance,81.81818181818181
Natures Way Brands,U Brands,85.71428571428571
Paul'S Fruit Market,Market 32,80.0
Three Rivers Preferred Insurance,Car Insurance,81.81818181818181
Pickleman'S,Picklemans,85.71428571428571
National Life Group,Group M,83.33333333333333
Boca Burger,Burger Fi,80.0
Thundome Restaurants,Bjs Restaurants,84.61538461538461
Heartland Food Products,Pdc Products,80.0
Satirical News,E News,80.0
Zo Skin Health,Uc Health,80.0
Pro Publica,Propublica,85.71428571428571
Centier Bank,3 Bank,80.0
Just Tires,Tires Plus,80.0
West Chester University,Ohio University,80.0
Supplement Manufacturer,Tool Manufacturer,82.75862068965517
Germania Insurance,Car Insurance,81.81818181818181
Integrity Insurance,Car Insurance,81.81818181818181
The Oneida Group,Group M,83.33333333333333
Image Skincare,Roc Skincare,80.0
Meaningful Beauty,A Beauty,85.71428571428571
Licid Motors,Lithia Motors,80.0
Hughes Net,Hughesnet,84.21052631578948
As Was Recommended To Me By Healthcare Professionals,Ghr Healthcare,83.33333333333333
Sherwood Pet Health,Uc Health,80.0
Mississippi Candle Company,Fog Candle Company,87.5
Roche Bros,Roche Brothers,83.33333333333333
Essence Cosmetics,Elf Cosmetics,81.81818181818181
Country Life Foods,Fit Life Foods,83.33333333333333
Hancock Lumber Hammond Lumber Eldredge Lumber,84 Lumber,80.0
Moroccanoil,Moroccan Oil,86.95652173913044
American Family Fitness,Great American Family,83.33333333333333
> > Melissa,Bakes By Melissa,87.5
Doug > >,Melissa & Doug,80.0
Gulfwinds Credit Union,Ent Credit Union,85.71428571428571
Crowd Strike,Crowdstrike,86.95652173913044
Ft Belknap Indian Community,Community Aid,81.81818181818181
Cycle Gear,Cyclegear,84.21052631578948
Northeastern University,Ohio University,80.0
Godfather'S,Godfathers,85.71428571428571
St David'S Healthcare,Ghr Healthcare,83.33333333333333
In-In-Out,In-N-Out,82.35294117647058
University Of Indianapolis,University Of Miami,81.25
True Food Restaurants,Bjs Restaurants,84.61538461538461
King Supers,King Soopers,86.95652173913044
Muchaels,Michaels,87.5
Northern Bathroom Tissue,Northern Toilet Tissue,81.08108108108108
Love'S Travel Stops & Country Stores,Ct Stores,80.0
Eco Tools,Matco Tools,80.0
Loves,Lovesac,83.33333333333333
Loved,Loves,80.0
Double Donut Coffee,Donut Shop Coffee,82.75862068965517
Goode Foods,Goto Foods,85.71428571428571
Orrstown Bank,3 Bank,80.0
Mountainside Fitness,Fitness 19,82.35294117647058
Industrial Bank Of Washington,Mse Industrial,83.33333333333333
Roswell,Risewell,80.0
The Book App,Book Of The Month,80.0
Cellular One,Us Cellular,84.21052631578948
Klassy Network,Pi Network,82.35294117647058
Chelsea Piers Fitness,Fitness 19,82.35294117647058
Rithm Capital Corporation,Zoho Corporation,81.48148148148148
Only Natural Pet,Diamond Natural Pet Food,81.48148148148148
Rochester Institute Of Technology,Rochester Ny,85.71428571428571
Warners Stellian,Warner Stallion,83.87096774193549
Rosati'S. The Pizza Is Fantastic,V Pizza,83.33333333333333
Boundless Enterprises,Earl Enterprises,81.48148148148148
> > Eight Oclock Coffee > >,Eight O'Clock Coffee,87.8048780487805
Bill Miller Bbq,Bill Miller Barbque,88.23529411764706
Calloway'S,Calloway,88.88888888888889
Dions Pizza,Dominos Pizza,83.33333333333333
Contacts Direct,Direct Tv,80.0
Smithfield Chicken,Jb Smithfield,86.95652173913044
Fable & Mane It'S A Hair Care Line,Chi Hair Care,81.81818181818181
Lamb And Company,Skateboard Brand And Company,81.48148148148148
Onn,Onno,85.71428571428571
Northern Toilet Paper,Northern Toilet Tissue,83.33333333333333
Good Neighbor Pharmacy,Cvc Pharmacy,80.0
Rugs Direct,Direct Tv,80.0
Weiss Supermarkets,Kings Supermarkets,83.33333333333333
Santander Bank,Banner Bank,80.0
Miniature Market,Market 32,80.0
Faribuilt Mill,Fairbault Mill,85.71428571428571
Ralphs Supermarkets In California,Cardenas Supermarkets In California,88.13559322033899
Kelco,Kegco,80.0
Pc Richard'S,Pc Richards,86.95652173913044
Rh Social,The Social Media Platform,80.0
Market Company On The West Coast,Market 32,80.0
Kswiss,Kiss,80.0
A Truck,Ptr Or Premier Truck Rental,83.33333333333333
Thirty Two Degrees,32 Degrees,82.35294117647058
Casino In Albuquerque,Albuquerque Nm,88.0
Larocheposay,Laroche Posay,88.0
Vision Works,Visionworks,86.95652173913044
Papa'S Pizza,Pat'S Pizza,86.95652173913044
Woosh Beauty,A Beauty,85.71428571428571
Salada,Salata,83.33333333333333
Sasquatch Tea,Dr Sasquatch,85.71428571428571
Great Lakes Credit Union,Ent Credit Union,85.71428571428571
Wellfargo Bank,3 Bank,80.0
Cw Advisors Llc,Sanctuary Advisors Llc,88.88888888888889
Cubic Corporation,Zoho Corporation,81.48148148148148
Joe Car Wash,El Car Wash,84.21052631578948
Sergio'S Restaurants Florida,Bjs Restaurants,84.61538461538461
Tumble,Bumble,83.33333333333333
Jebs Hollywood Entertainment,Evo Entertainment,86.66666666666667
Arisa Health,American Health,81.48148148148148
Arbuckle Coffee,Jo Coffee,80.0
Stanislaus Food Products,Pdc Products,80.0
Food Empoium,The Food Emporium,82.75862068965517
Winix Air Purifier,The Air Purifier Company,80.0
Redact Holdings,M1 Holdings,84.21052631578948
Lindner Family,Snyder Family,81.48148148148148
Equity Lifestyle Properties,Cfa Properties,83.33333333333333
Fiery Crab Restaurant,Nobu Restaurant,80.0
Philadelphia Pretzel Factory,Philadelphia Pa,88.88888888888889
Alastin Skincare,Roc Skincare,80.0
Revision Skincare,Roc Skincare,80.0
Ssm Health,Pds Health,80.0
Clean Beauty,A Beauty,85.71428571428571
Lynden Logistics,Jp Logistics,85.71428571428571
Uniclo,Uniqlo,83.33333333333333
Skin Care Brand,Hair Care Products Brand,80.0
Atwood'S,Atwoods,80.0
Tecate,Tate,80.0
Heinekin,Heinins,80.0
Labortory Corporation,Zoho Corporation,81.48148148148148
Nine Line,Nine Lives,84.21052631578948
Aplus Credit Union,Ent Credit Union,85.71428571428571
Stonex,Stoner,83.33333333333333
Gerberts,Gerbes,85.71428571428571
Altura Credit Union,Aplus Credit Union,86.48648648648648
Pen Fed Credit Union,Ent Credit Union,85.71428571428571
Key Food Store,Food Co Store,86.95652173913044
Edens Garden,Fengs Garden,83.33333333333333
Raising Caines. Ice Ts Restaurant,Nobu Restaurant,80.0
Insurance Companies,Car Insurance,81.81818181818181
Columbus Running Company,On Running,82.35294117647058
Aoplebees,Applebees,88.88888888888889
Pdq Restaurant,Raising Caines. Ice Ts Restaurant,83.33333333333333
The Economist Group,Group M,83.33333333333333
Jetpens,Jet Pens,80.0
Dillano'S Coffee,Jo Coffee,80.0
Stonefire Grill,Grill > >,83.33333333333333
Goode Partners Llc,Bc Partners,84.21052631578948
Euston Hardware,Diy Hardware,80.0
Kansas City Metro,Kansas City Storm,82.35294117647058
National Floors Direct,Direct Tv,80.0
Zupa,Zupas,88.88888888888889
Oyo Skincare,Roc Skincare,83.33333333333333
Rexing,Ring,80.0
Granville Restaurant,Pdq Restaurant,83.33333333333333
New Belgian Brewing Co,New Belgium Brewing,82.92682926829268
"""It'S A 10"" Hair Care Company",Chi Hair Care,81.81818181818181
Pterry'S,Pterry,85.71428571428571
Sinclair Oil Maverick,Hf Sinclair,84.21052631578948
Cotapaxi,Cotopaxi,87.5
Petco,Pepco,80.0
Wandering Bear Cold Brew,7 Brew,80.0
Jacksonville Jaguars,Jacksonville Fl,88.88888888888889
Pjw Restaurant Group,Atlas Restaurant Group In Baltimore,88.88888888888889
Roots Apothecary,Bulk Apothecary,80.0
Forward Pharmacy,Cvc Pharmacy,80.0
Maceys The Grocery Store Chain,Rouses—A Regional Grocery Store Chain In The La,86.79245283018868
Virginia Furniture Market,Tov Furniture,81.81818181818181
Old Elpaso,Old El Paso,85.71428571428571
4Top Hospitality,Westmont Hospitality Group,81.48148148148148
Grand Furniture Warehouse,Tov Furniture,81.81818181818181
Fool Lion,Food Lion,88.88888888888889
Martha Stewrt Enterprise,Enterprise Bank,80.0
Foragers,Forjars,80.0
4 Rivers Bbq,4 Rivers Smokehouse,80.0
Group Management Services,Fj Management,86.95652173913044
Brown Trading Company In Maine,Deluth Trading Company,81.08108108108108
Poynter Institute,Sas Institute,81.81818181818181
Johns Manville Manufacturing Company,Colt'S Manufacturing Company,85.71428571428571
Nordicware,Nordic Ware,85.71428571428571
Clark Devon Hardware 6401 N. Clark Street Chicago,Chicago > >,87.5
Haggen'S,Haggen,85.71428571428571
Fox Rental Car,National Rental Car,83.33333333333333
Fabula Coffee,Jo Coffee,80.0
Evergrain Brewing Company,Docent Brewing Company,81.08108108108108
Security Health Plan,Uc Health,80.0
Savors,Savory,83.33333333333333
Independent Bank,Vromans Large Independent Bookstore,81.48148148148148
T Monile,T Mobile,87.5
Midflorida Credit Union,Ent Credit Union,85.71428571428571
Providence Equity Partners,Bc Partners,84.21052631578948
Bula,Burlap,80.0
Optivia,Optavia,85.71428571428571
Jewell-Osco,Jewel Osco,85.71428571428571
Florida Blue,Blue Q,80.0
Ta Truck Stops,A Truck,83.33333333333333
Francescas Clothing Store,K&G Clothing Store,87.5
New York Sun,State University Of New York,80.0
Paper Pie,Paperpie,82.35294117647058
Continental Ag,Continental Tires,88.0
Luckys Restaurant Michigan,Michigan > >,88.88888888888889
Freshthyme,Fresh Thyme,85.71428571428571
Nutricost,Nutracost,88.88888888888889
Jw Marriott,> > Marriott > >,88.88888888888889
Mrs Weiss Noodles,> > Noodles > >,87.5
Kluski Noodles,> > Noodles > >,87.5
Ohm Boutique,Mainstream Boutique,80.0
Earth Hero,Earth Harbor,81.81818181818181
Butcher Block,Butcher Box,83.33333333333333
Grabias Medical Group Of Massachusetts,Group M,83.33333333333333
Pure Haven,B Pure,80.0
Kinefac Corporation Of Massachusetts,Zoho Corporation,81.48148148148148
Demoula'S Markets Of Massachusetts,Dg Markets,82.35294117647058
Meade Clark Lumber Store,84 Lumber,80.0
Elvis Presley Enterprises,Earl Enterprises,81.48148148148148
Mackenthuns Country Market In Waconia Mn,Town & Country Market,80.0
Pelsbarn,Petsbarn,87.5
Crew Car Wash (Midwest,El Car Wash,84.21052631578948
Marlows Tavern Restaurant,Pdq Restaurant,83.33333333333333
HPE,HP,80.0
Hometrust Bank,Home Trust Bank,89.65517241379311
American Doll,American Deli,84.61538461538461
I3 Broadband,Focus Broadband,85.71428571428571
Hike Footwear,On Footwear,84.21052631578948
Silva Properties In Nh,Cfa Properties,83.33333333333333
Henry Ford Health,Uc Health,80.0
Choceur,Choczero,80.0
Schaefers Appliances,Lg Appliances,86.95652173913044
Kaiser Healthcare,Ghr Healthcare,83.33333333333333
Arizona Tile,Arizonia Tea,83.33333333333333
Glasses Usa,Glassesusa,85.71428571428571
Kerug Coffee,Jo Coffee,80.0
It Makeup,Miss A It'S A Brand That Has Makeup,80.0
Oak Street Health,Uc Health,80.0
Portland Leather Company,Portland Leather Group,84.21052631578948
Roth'S Grocery Stores,D&W Grocery Stores,87.5
Oakmont Bakery,A Bakery,85.71428571428571
Trade Coffee,Torke Coffee,83.33333333333333
California Auto Assocation,California Baby,80.0
Emerson Frye,> > Emerson > >,87.5
Livingspaces,Living Spaces,88.0
Mrs Paul'S,Mrs Pauls,84.21052631578948
Iq Credit Union,Vanderbilt Credit Union,88.88888888888889
Curel,Curie,80.0
Market Brewing,Market 32,80.0
Budget Rent A Car,Avis Rent A Car,80.0
Happiest Health,Baptist Health,82.75862068965517
Visio,Vizio,80.0
Core Water,Cool Water,80.0
Heart Of America Group Real Estate,Exp Real Estate,84.61538461538461
Wellness Co,Wellness Dog,86.95652173913044
Silac,Stila,80.0
Pizza Mercato In Carrboro Nc,V Pizza,83.33333333333333
Kroeger'S,Kroeger,87.5
Chill Burger & El Nopal,Burger Fi,80.0
Buehler'S Food Market In Ohio,Buehler'S Fresh Food,82.35294117647058
Wise Markets,Weiss Markets,88.0
Ruters,Rulers,83.33333333333333
Convene,Converge,80.0
Fishing Supply,Z Supply,85.71428571428571
Eden Brothers,Heinz Brothers,81.48148148148148
Curtis Media Group,Cox Media Group,84.61538461538461
California Resources Company,California Candle Company,83.72093023255815
Trx. They Sell Fitness Equipment,Fitness 19,82.35294117647058
Pharmaceutical Specialty,Rt Specialty,85.71428571428571
Aviation Nation,Aviation Gin,81.48148148148148
Network Health,Pi Network,82.35294117647058
The Provident,Provident Credit Union,81.81818181818181
Nj-Based Bank,3 Bank,80.0
Lowlands Restaurant. Group,Group M,83.33333333333333
St Robert,Mo Owner Robert E Low,80.0
Sky Zone,Skyzone,80.0
High Point University,Ohio University,80.0
Amalie,Amalfi,83.33333333333333
Imagine Learning,Ixl Learning,80.0
State Line Tack,Line 6,80.0
Tommy Bahamas - Headquarters In Seattle Washington,Made In Washington,83.87096774193549
Insight Enterprises,Earl Enterprises,81.48148148148148
Black Jewel Popcorn,> > Jewel,83.33333333333333
Koontz Hardware,Diy Hardware,80.0
Guernsey,Gurneys,80.0
Global Medical Response,Js Global,80.0
GMR,GM,80.0
Fitness Unlimited,Fitness 19,82.35294117647058
Five Rings Financial,Gm Financial,85.71428571428571
Cotton Patch Restaurant,Pdq Restaurant,83.33333333333333
Fantini Bakery,A Bakery,85.71428571428571
Parana Clothing,Warner Clothing,80.0
Oli Pop,Ollie Pop,87.5
Egg-Lands Best,Egglands Best,88.88888888888889
Express Scripts,Shrimp Express,82.75862068965517
Meinike,Meineke,85.71428571428571
National Association Of Insurance,National Rifle Association,86.95652173913044
Financial Advisors,Gm Financial,85.71428571428571
Other Parent Company,Parent Company Asm Global,82.35294117647058
Bodyarmor Sports Drink,Vw Sports,80.0
Ysl Beauty,A Beauty,85.71428571428571
The Loan Service,Crunchyroll The Streaming Service,81.48148148148148
Best Value Hardware,True Value Hardware,84.84848484848484
Flemington Department Store,Rose Department Store,86.48648648648648
New York Central Insurance Company,Alfa Insurance Company,87.17948717948718
Taylor'S Do It Center,Taylor'S Do It Yourself,80.0
> > Frys Grocery Store > >,Fry'S Grocery Stores,85.0
Members Mark,Member'S Mark,88.0
Mood Fabric,Moda Fabrics,86.95652173913044
La Neige,Laneige,80.0
Poppa Johns,Papa Johns,85.71428571428571
Golden Entertainment,Evo Entertainment,86.66666666666667
Ithaca College,> > Ithaca > >,85.71428571428571
Catalina Crunch Brand Foods,Catalina Crunch Cereal,81.08108108108108
Brim'S,Broulim'S,80.0
Mint Financial Denver Colorado,Gm Financial,85.71428571428571
Mid Country Bank,3 Bank,80.0
Milams,Mila,80.0
Blackrock Inc,Blackrock Coffee,81.81818181818181
Csaa - Ca State Automobile Association,National Automobile Association,83.01886792452831
Formerly Aaa,Cedarfair — Formerly Associated With Cedar Point,80.0
Kuldelski Group,Group M,83.33333333333333
Sub Station Ii,Penn Station East Coast Sub,88.0
Wellpack Pharmacy,Cvc Pharmacy,80.0
Alani Nutrition,Ancient Nutrition,81.25
Doll N Burger,Burger Fi,80.0
Orlando Health,Uc Health,80.0
Hoffman Car Wash,El Car Wash,84.21052631578948
Central Willamette Credit Union,Iq Credit Union,88.88888888888889
> > Mizuno > >,Mizuno Running,85.71428571428571
C.C.'S Coffee,Jo Coffee,80.0
Yarget,Target,83.33333333333333
Mla Financial,Gm Financial,85.71428571428571
Insurance Co,Car Insurance,88.0
Malley'S,Rally'S,80.0
Vibrent Health,Uc Health,80.0
Cologate,Collgate,87.5
